0.000000000000000000e+00,1.399117108193475290e-01
1.000000000000000000e+00,9.389855092032867168e-01
1.000000000000000000e+00,9.052099577544546749e-01
0.000000000000000000e+00,5.863001522744841834e-03
0.000000000000000000e+00,2.498816014037395436e-03
0.000000000000000000e+00,3.085230673815182387e-02
0.000000000000000000e+00,2.755139296372895175e-02
0.000000000000000000e+00,3.519654847810392735e-03
0.000000000000000000e+00,9.013217296161579739e-01
1.000000000000000000e+00,1.157031619920841636e-01
0.000000000000000000e+00,1.178578286267547778e-02
0.000000000000000000e+00,2.651043811141816017e-02
0.000000000000000000e+00,6.261856055848610270e-01
0.000000000000000000e+00,7.066094523211612077e-02
1.000000000000000000e+00,8.948235010225102926e-01
1.000000000000000000e+00,2.112049385452831607e-01
0.000000000000000000e+00,8.759473316728861869e-01
1.000000000000000000e+00,3.748566909213890130e-01
0.000000000000000000e+00,1.669504938549362105e-01
0.000000000000000000e+00,4.463538396423217570e-03
0.000000000000000000e+00,2.605752615211400728e-03
0.000000000000000000e+00,5.614763050955928758e-01
1.000000000000000000e+00,8.062777242853668147e-01
1.000000000000000000e+00,5.473396672343927571e-01
0.000000000000000000e+00,1.728002647482052706e-02
0.000000000000000000e+00,7.835296988063333856e-02
1.000000000000000000e+00,7.047963411795227229e-01
0.000000000000000000e+00,1.337795992675698542e-01
0.000000000000000000e+00,2.893327384641971450e-02
0.000000000000000000e+00,5.519388914687286402e-02
0.000000000000000000e+00,2.814050987584928443e-01
0.000000000000000000e+00,4.961302392398394927e-03
0.000000000000000000e+00,7.974746396740643381e-03
0.000000000000000000e+00,1.704791145097880314e-03
0.000000000000000000e+00,4.651448802242864611e-01
0.000000000000000000e+00,4.450874096529101598e-01
1.000000000000000000e+00,3.159933966544565265e-01
0.000000000000000000e+00,6.069206244919444354e-02
0.000000000000000000e+00,1.028997083080829683e-01
0.000000000000000000e+00,3.130099472873653765e-03
0.000000000000000000e+00,2.525500618138763476e-01
1.000000000000000000e+00,4.890969757482255958e-02
1.000000000000000000e+00,7.605269256988027582e-01
0.000000000000000000e+00,3.412733338961440599e-02
0.000000000000000000e+00,4.214308172713978479e-02
0.000000000000000000e+00,3.033321781758309688e-01
0.000000000000000000e+00,5.971468667185330162e-03
0.000000000000000000e+00,3.672520702674702542e-01
0.000000000000000000e+00,5.126953695386377019e-03
1.000000000000000000e+00,5.028527606526046467e-01
0.000000000000000000e+00,8.535238803692732704e-03
0.000000000000000000e+00,7.707681093509537174e-02
0.000000000000000000e+00,3.222598670953208955e-01
0.000000000000000000e+00,5.179642209602601695e-03
0.000000000000000000e+00,2.323315840358837914e-03
1.000000000000000000e+00,8.586874251722895757e-01
0.000000000000000000e+00,7.322370338522100897e-03
0.000000000000000000e+00,1.702530417744038127e-01
1.000000000000000000e+00,9.999999999989637178e-01
1.000000000000000000e+00,5.343236591318459849e-01
0.000000000000000000e+00,1.002339474436598696e-02
0.000000000000000000e+00,2.887077840808361870e-02
0.000000000000000000e+00,5.694797162956184277e-04
1.000000000000000000e+00,2.037735139801856721e-01
0.000000000000000000e+00,1.323270913699063286e-02
0.000000000000000000e+00,6.639228872908505517e-03
1.000000000000000000e+00,6.395431299804681391e-01
1.000000000000000000e+00,6.589447574596476453e-01
0.000000000000000000e+00,2.339979359786294177e-02
1.000000000000000000e+00,3.055409331967025022e-01
0.000000000000000000e+00,1.586570048524529875e-02
1.000000000000000000e+00,6.677790468255433431e-01
0.000000000000000000e+00,1.069661686882254076e-01
0.000000000000000000e+00,4.905628399527231509e-02
0.000000000000000000e+00,7.330631096192483445e-03
0.000000000000000000e+00,4.983011922256020548e-03
1.000000000000000000e+00,5.323063992536151146e-01
1.000000000000000000e+00,3.196974427274179575e-01
0.000000000000000000e+00,1.594132974170595594e-03
0.000000000000000000e+00,1.585478307032396617e-01
0.000000000000000000e+00,1.246586186492215989e-02
0.000000000000000000e+00,7.225114777140097429e-03
1.000000000000000000e+00,2.319520366031765368e-01
0.000000000000000000e+00,4.332594335529948298e-02
1.000000000000000000e+00,2.383786047368072480e-01
0.000000000000000000e+00,3.594397061134785212e-03
1.000000000000000000e+00,9.735081155608924508e-01
0.000000000000000000e+00,2.765403493277320823e-01
0.000000000000000000e+00,6.096920333489946886e-02
1.000000000000000000e+00,1.597684731569542493e-01
0.000000000000000000e+00,5.551245841880902976e-02
0.000000000000000000e+00,9.867920150988708158e-03
0.000000000000000000e+00,2.899164290652104722e-02
1.000000000000000000e+00,6.867679436181794994e-01
0.000000000000000000e+00,9.638171779307917741e-02
0.000000000000000000e+00,8.053685294415564855e-02
0.000000000000000000e+00,5.532786144788898186e-02
0.000000000000000000e+00,7.591918331330726110e-04
1.000000000000000000e+00,3.695742071608840718e-01
0.000000000000000000e+00,1.505094898773838910e-02
0.000000000000000000e+00,1.448022916731903954e-02
0.000000000000000000e+00,3.052118299337118826e-02
0.000000000000000000e+00,2.415118609761787369e-02
0.000000000000000000e+00,1.183111807361643224e-02
0.000000000000000000e+00,7.455890564770139900e-04
0.000000000000000000e+00,1.115224976487174668e-01
0.000000000000000000e+00,4.400842833783581536e-03
0.000000000000000000e+00,2.841546206201568323e-02
0.000000000000000000e+00,2.856970881966125822e-02
0.000000000000000000e+00,2.195799571784079196e-01
0.000000000000000000e+00,6.578671848517866350e-01
0.000000000000000000e+00,1.320500647705048942e-03
1.000000000000000000e+00,3.368022072246842358e-01
0.000000000000000000e+00,7.240989532727958311e-01
0.000000000000000000e+00,6.045588522154017597e-02
1.000000000000000000e+00,3.031794640894808768e-01
0.000000000000000000e+00,4.992618976869274416e-02
0.000000000000000000e+00,8.783650013887542296e-02
0.000000000000000000e+00,2.800049278661978502e-01
0.000000000000000000e+00,1.797074640242524446e-01
0.000000000000000000e+00,5.468194863020137825e-02
0.000000000000000000e+00,9.414798892013253456e-03
1.000000000000000000e+00,1.528397110938906345e-01
0.000000000000000000e+00,4.858665798331529007e-01
0.000000000000000000e+00,2.133101486112797679e-02
0.000000000000000000e+00,2.148414683192999535e-03
1.000000000000000000e+00,7.470352219008775663e-01
1.000000000000000000e+00,2.120910122341009285e-01
0.000000000000000000e+00,3.250830159834851643e-03
1.000000000000000000e+00,1.180424406540197396e-01
0.000000000000000000e+00,1.288149235578947005e-01
1.000000000000000000e+00,4.326922887184945776e-01
0.000000000000000000e+00,1.897734250952090584e-02
0.000000000000000000e+00,2.055710075935842929e-01
0.000000000000000000e+00,1.066676699886571628e-01
0.000000000000000000e+00,1.154359301829222528e-01
0.000000000000000000e+00,2.408307768694348955e-02
0.000000000000000000e+00,5.413549600941517381e-01
1.000000000000000000e+00,8.288704459466857966e-01
0.000000000000000000e+00,5.332880156303498181e-02
1.000000000000000000e+00,8.927134660019224732e-01
1.000000000000000000e+00,2.297860237735481481e-01
0.000000000000000000e+00,1.147619334320306925e-02
0.000000000000000000e+00,4.256516646164860669e-04
0.000000000000000000e+00,2.123361010515950262e-02
0.000000000000000000e+00,1.769806670166196999e-02
0.000000000000000000e+00,7.625806910011901502e-03
1.000000000000000000e+00,2.383786047368072480e-01
0.000000000000000000e+00,2.473364805603057437e-01
0.000000000000000000e+00,2.648394659682688501e-01
0.000000000000000000e+00,7.471090534524986448e-02
1.000000000000000000e+00,5.334150588191246545e-01
0.000000000000000000e+00,4.844235874078455795e-01
0.000000000000000000e+00,2.624752290160143470e-02
0.000000000000000000e+00,2.225412353211091848e-02
1.000000000000000000e+00,5.793545476251998894e-01
0.000000000000000000e+00,1.988067816617573313e-01
0.000000000000000000e+00,1.197908446817105496e-02
1.000000000000000000e+00,5.142514275301367510e-01
1.000000000000000000e+00,5.387230684253658808e-01
1.000000000000000000e+00,4.043265940366894684e-01
1.000000000000000000e+00,4.902621786703350026e-01
1.000000000000000000e+00,7.592949094261698395e-01
0.000000000000000000e+00,6.838604396685464548e-02
0.000000000000000000e+00,6.209560348527894298e-03
0.000000000000000000e+00,1.233972274771540784e-02
0.000000000000000000e+00,8.164081123349263211e-03
0.000000000000000000e+00,3.943595546138479180e-01
0.000000000000000000e+00,5.598568249602658975e-01
0.000000000000000000e+00,3.888489566800508446e-02
0.000000000000000000e+00,2.320901969827714878e-02
0.000000000000000000e+00,4.306284305802213913e-03
1.000000000000000000e+00,9.999999999864328526e-01
0.000000000000000000e+00,2.682039145247911427e-01
0.000000000000000000e+00,2.293393658849403674e-02
1.000000000000000000e+00,5.870237820667223438e-01
0.000000000000000000e+00,2.579026337900014454e-01
0.000000000000000000e+00,2.420152513925536153e-01
0.000000000000000000e+00,6.412536470046051318e-02
0.000000000000000000e+00,2.839989314977052204e-01
0.000000000000000000e+00,1.229518323831251718e-03
0.000000000000000000e+00,2.628180220636487374e-01
0.000000000000000000e+00,3.807102201843620692e-01
0.000000000000000000e+00,4.195709933756738286e-01
0.000000000000000000e+00,4.175221181045499219e-01
0.000000000000000000e+00,2.980923867085278900e-01
0.000000000000000000e+00,1.153815622284266700e-02
1.000000000000000000e+00,1.247130735873018398e-01
0.000000000000000000e+00,3.763711897125732175e-02
1.000000000000000000e+00,2.636131127606762270e-01
1.000000000000000000e+00,5.006668709553377949e-01
0.000000000000000000e+00,4.410475010592994349e-02
0.000000000000000000e+00,1.127395518050522544e-01
0.000000000000000000e+00,4.298344763616236165e-03
1.000000000000000000e+00,5.407960119867294413e-01
1.000000000000000000e+00,4.643026128209884473e-01
0.000000000000000000e+00,3.117556553012968204e-02
0.000000000000000000e+00,9.057697394858300888e-02
0.000000000000000000e+00,3.070598949668540759e-03
1.000000000000000000e+00,9.710599142327525080e-01
1.000000000000000000e+00,3.332574288845819299e-01
0.000000000000000000e+00,7.691819096631692144e-03
0.000000000000000000e+00,2.553453049957337892e-02
0.000000000000000000e+00,3.235677946317717609e-04
0.000000000000000000e+00,4.722697330508258962e-02
0.000000000000000000e+00,4.099509392564910579e-03
1.000000000000000000e+00,7.721214950185236736e-01
1.000000000000000000e+00,6.209769926260211292e-01
0.000000000000000000e+00,2.003027624709126722e-02
1.000000000000000000e+00,1.820009400622950024e-01
0.000000000000000000e+00,2.216165577271688170e-01
0.000000000000000000e+00,2.646256080986159748e-02
0.000000000000000000e+00,4.710382856475721081e-01
0.000000000000000000e+00,2.880875829120734255e-01
1.000000000000000000e+00,7.652774688722668861e-01
1.000000000000000000e+00,5.171689699490904513e-01
0.000000000000000000e+00,1.801016637782988650e-02
0.000000000000000000e+00,6.561354737791875481e-03
0.000000000000000000e+00,2.503237152474399596e-01
0.000000000000000000e+00,2.062437765964801259e-02
1.000000000000000000e+00,7.730622627874541575e-01
1.000000000000000000e+00,8.149517714639566979e-01
0.000000000000000000e+00,1.126568590450607692e-02
0.000000000000000000e+00,7.954165240410553117e-02
0.000000000000000000e+00,4.028206273441537477e-01
0.000000000000000000e+00,7.507784049207688604e-01
0.000000000000000000e+00,5.163912656406196861e-04
0.000000000000000000e+00,1.270483535164829703e-01
1.000000000000000000e+00,6.300578466653417031e-01
1.000000000000000000e+00,9.999999999999973355e-01
0.000000000000000000e+00,1.352483550816829250e-01
0.000000000000000000e+00,3.521546100645335242e-01
0.000000000000000000e+00,4.325669999936588295e-01
0.000000000000000000e+00,2.287244527730256452e-02
0.000000000000000000e+00,7.338681672917868326e-02
0.000000000000000000e+00,1.377467275450351691e-02
0.000000000000000000e+00,2.238036740939383304e-03
0.000000000000000000e+00,1.508337343372707223e-02
1.000000000000000000e+00,1.709977104657686708e-01
0.000000000000000000e+00,1.089015505285943208e-01
1.000000000000000000e+00,7.345536210023232426e-01
1.000000000000000000e+00,5.521575982577147101e-01
0.000000000000000000e+00,3.402181140950543692e-01
0.000000000000000000e+00,2.201591392369267944e-02
1.000000000000000000e+00,9.484046640529394390e-01
1.000000000000000000e+00,7.550973768838857569e-02
0.000000000000000000e+00,1.286113603900681385e-03
0.000000000000000000e+00,1.714884387974790602e-03
0.000000000000000000e+00,5.571577574930126203e-02
0.000000000000000000e+00,4.400842833783581536e-03
0.000000000000000000e+00,1.011540260428085702e-01
1.000000000000000000e+00,9.766494632318535318e-01
0.000000000000000000e+00,2.030230212144655544e-01
0.000000000000000000e+00,4.315126174213346766e-01
0.000000000000000000e+00,3.898873931288126225e-03
0.000000000000000000e+00,8.106919132903758068e-03
0.000000000000000000e+00,9.247534426845047117e-02
0.000000000000000000e+00,1.838927841209266612e-01
1.000000000000000000e+00,9.982297526892296435e-01
1.000000000000000000e+00,6.661859759827301608e-02
0.000000000000000000e+00,2.233453380269816713e-01
0.000000000000000000e+00,8.430066194622596321e-01
1.000000000000000000e+00,4.198063332499765710e-02
1.000000000000000000e+00,6.650313299706306358e-01
0.000000000000000000e+00,5.539899723675729623e-03
1.000000000000000000e+00,5.541344495672990700e-01
0.000000000000000000e+00,4.528750174279960045e-02
0.000000000000000000e+00,1.221584201664943775e-01
0.000000000000000000e+00,4.150955888994047327e-01
0.000000000000000000e+00,2.412046451925200022e-02
0.000000000000000000e+00,2.713210022377920017e-03
0.000000000000000000e+00,2.269566147876457898e-02
1.000000000000000000e+00,7.107715267813343729e-01
1.000000000000000000e+00,8.056929480028559576e-01
0.000000000000000000e+00,1.609828572024605831e-01
0.000000000000000000e+00,9.381852692828028528e-02
0.000000000000000000e+00,7.386623740090325629e-02
1.000000000000000000e+00,4.609018478519241735e-01
0.000000000000000000e+00,1.629180834437743974e-01
0.000000000000000000e+00,1.289235321062465883e-02
0.000000000000000000e+00,2.009028166232635845e-02
0.000000000000000000e+00,1.403327974469746053e-01
1.000000000000000000e+00,1.453239176081970174e-01
1.000000000000000000e+00,8.664305325926928703e-01
0.000000000000000000e+00,1.563607004482924076e-03
0.000000000000000000e+00,1.511428004197180137e-03
0.000000000000000000e+00,5.460394302684599133e-01
0.000000000000000000e+00,1.076674937362414458e-01
0.000000000000000000e+00,3.429293759506187728e-02
0.000000000000000000e+00,3.442380151576860531e-02
0.000000000000000000e+00,1.477403952179490443e-01
0.000000000000000000e+00,1.380705467989622737e-01
0.000000000000000000e+00,6.001890474515936269e-02
0.000000000000000000e+00,4.490157378407521604e-01
0.000000000000000000e+00,4.646109734150956350e-02
0.000000000000000000e+00,1.626570318171331048e-02
0.000000000000000000e+00,1.436751875215822906e-02
1.000000000000000000e+00,3.630961134444037897e-01
0.000000000000000000e+00,3.134985033295277779e-01
0.000000000000000000e+00,8.743130134883011009e-03
0.000000000000000000e+00,2.866970509085890132e-03
0.000000000000000000e+00,1.477939511210423114e-02
0.000000000000000000e+00,1.910601010214824924e-01
1.000000000000000000e+00,3.606936599674834265e-01
0.000000000000000000e+00,3.663082286605749346e-03
0.000000000000000000e+00,3.708141956973021180e-01
0.000000000000000000e+00,2.799470431723905320e-02
1.000000000000000000e+00,1.932696152134232015e-01
1.000000000000000000e+00,2.759965574575122815e-01
0.000000000000000000e+00,7.971581938416655300e-02
1.000000000000000000e+00,7.585099284585391510e-01
0.000000000000000000e+00,2.298904318478457720e-01
1.000000000000000000e+00,4.188397705680622085e-01
0.000000000000000000e+00,8.459736321838087214e-01
0.000000000000000000e+00,1.084851822887398023e-02
0.000000000000000000e+00,5.804457017393918616e-02
0.000000000000000000e+00,7.582134030359830024e-02
0.000000000000000000e+00,1.977881625941487753e-01
0.000000000000000000e+00,1.024664395516412946e-01
0.000000000000000000e+00,6.449114058524207764e-03
1.000000000000000000e+00,4.917068580625442720e-01
0.000000000000000000e+00,1.561986328912589039e-01
0.000000000000000000e+00,8.269066968406622864e-02
0.000000000000000000e+00,1.206467789754397078e-02
0.000000000000000000e+00,7.972674830558985209e-03
0.000000000000000000e+00,1.695131706245235279e-02
0.000000000000000000e+00,6.229891357342256381e-02
1.000000000000000000e+00,6.353660064832431509e-01
0.000000000000000000e+00,1.146124304590540391e-03
0.000000000000000000e+00,1.857359152129470573e-02
0.000000000000000000e+00,2.476715851546056751e-03
0.000000000000000000e+00,8.292777599979608404e-04
1.000000000000000000e+00,1.390572563867727152e-01
0.000000000000000000e+00,2.821707202607459664e-01
0.000000000000000000e+00,3.837143827407857311e-02
0.000000000000000000e+00,9.158732430354732390e-02
1.000000000000000000e+00,9.988088405542940862e-01
0.000000000000000000e+00,7.637346250453538703e-03
0.000000000000000000e+00,1.536264065724374239e-01
0.000000000000000000e+00,2.166793361281231164e-02
1.000000000000000000e+00,7.045594727328803319e-01
0.000000000000000000e+00,5.676087193897679829e-03
1.000000000000000000e+00,4.323311620422404244e-01
0.000000000000000000e+00,3.074167399448163654e-02
1.000000000000000000e+00,8.581811082494057441e-01
0.000000000000000000e+00,2.331192793547038830e-02
0.000000000000000000e+00,7.971053530348641558e-02
0.000000000000000000e+00,1.789151014262181927e-01
0.000000000000000000e+00,5.783730806064965035e-01
1.000000000000000000e+00,8.016691082401535828e-01
0.000000000000000000e+00,1.461385549231273770e-02
0.000000000000000000e+00,1.146016516408563946e-01
0.000000000000000000e+00,2.470796315030126811e-01
0.000000000000000000e+00,8.324648906507267285e-03
0.000000000000000000e+00,8.053685294415564855e-02
0.000000000000000000e+00,1.176170398751101619e-03
1.000000000000000000e+00,7.334842215793542231e-01
0.000000000000000000e+00,8.131499233217704195e-03
0.000000000000000000e+00,1.871972358048350216e-02
1.000000000000000000e+00,6.246623946786558079e-01
0.000000000000000000e+00,5.316067046723828987e-02
0.000000000000000000e+00,1.993909375690871427e-02
0.000000000000000000e+00,4.849024627989284575e-02
0.000000000000000000e+00,1.643958722821143442e-02
1.000000000000000000e+00,4.542750212343007465e-01
1.000000000000000000e+00,9.541003834678110085e-01
1.000000000000000000e+00,8.357674730833598575e-01
0.000000000000000000e+00,4.559185736317395571e-02
0.000000000000000000e+00,8.522347095049450511e-03
0.000000000000000000e+00,4.569475186107812247e-03
0.000000000000000000e+00,1.016573149361953664e-02
0.000000000000000000e+00,2.744368379101844169e-01
0.000000000000000000e+00,1.885991411381801042e-01
0.000000000000000000e+00,2.206935232006943803e-01
0.000000000000000000e+00,2.864879042888060588e-03
0.000000000000000000e+00,1.779305327556690020e-01
0.000000000000000000e+00,4.010175839733717273e-01
0.000000000000000000e+00,4.249188146906335978e-02
1.000000000000000000e+00,2.519219927277595028e-01
1.000000000000000000e+00,9.702561162036306142e-01
0.000000000000000000e+00,5.480199669390217743e-02
1.000000000000000000e+00,3.201491115103011764e-01
0.000000000000000000e+00,4.169269907063171549e-02
0.000000000000000000e+00,1.988478188009189518e-01
0.000000000000000000e+00,2.127856793263202539e-02
0.000000000000000000e+00,2.745113529847314354e-02
0.000000000000000000e+00,8.190262419301058737e-04
0.000000000000000000e+00,6.118419151577265437e-03
0.000000000000000000e+00,8.244736793437468236e-02
0.000000000000000000e+00,1.721478336545917073e-02
1.000000000000000000e+00,2.759742679400346566e-01
0.000000000000000000e+00,1.993420440067033839e-01
0.000000000000000000e+00,1.849260340946917757e-03
0.000000000000000000e+00,2.728752825040827723e-01
0.000000000000000000e+00,3.180529776684246079e-03
0.000000000000000000e+00,6.765297117253734477e-03
0.000000000000000000e+00,5.646864851887454162e-04
1.000000000000000000e+00,3.390967449082523122e-01
0.000000000000000000e+00,1.611037239155499803e-02
0.000000000000000000e+00,1.517312031097332176e-02
0.000000000000000000e+00,6.386328189993945026e-01
0.000000000000000000e+00,3.529794224316677807e-03
0.000000000000000000e+00,1.684957726072126502e-02
1.000000000000000000e+00,4.190321925281456639e-01
1.000000000000000000e+00,5.773045575485955538e-01
1.000000000000000000e+00,4.827494909088038688e-01
0.000000000000000000e+00,3.808017392494784416e-03
1.000000000000000000e+00,8.360618645159043627e-01
0.000000000000000000e+00,1.393108910183009364e-02
0.000000000000000000e+00,2.632791392490669083e-03
1.000000000000000000e+00,7.115892499931438797e-01
1.000000000000000000e+00,8.666476264216067538e-01
0.000000000000000000e+00,1.102441456220799518e-02
0.000000000000000000e+00,3.142391483596904123e-02
0.000000000000000000e+00,4.648717756759987996e-01
1.000000000000000000e+00,7.879451257315251977e-01
0.000000000000000000e+00,8.035981571613795560e-02
0.000000000000000000e+00,1.636289253498781292e-04
0.000000000000000000e+00,1.725031847842313851e-02
1.000000000000000000e+00,3.956581895047693309e-01
0.000000000000000000e+00,5.814916619616014026e-01
0.000000000000000000e+00,3.811490768485361474e-02
1.000000000000000000e+00,5.704868816983925672e-01
0.000000000000000000e+00,8.831946404551585181e-03
0.000000000000000000e+00,9.698518143615186826e-02
1.000000000000000000e+00,6.252822288522131844e-01
0.000000000000000000e+00,4.507427019553440772e-02
0.000000000000000000e+00,2.951648099796307378e-01
0.000000000000000000e+00,1.290244844746644137e-01
0.000000000000000000e+00,6.855459158045232870e-01
0.000000000000000000e+00,3.378478674749974542e-01
1.000000000000000000e+00,1.807417653013278502e-01
0.000000000000000000e+00,1.629361804791938564e-03
0.000000000000000000e+00,2.857095888797240302e-01
1.000000000000000000e+00,6.861061976433943110e-01
1.000000000000000000e+00,3.922373034823911642e-01
1.000000000000000000e+00,7.954105145628267426e-01
0.000000000000000000e+00,3.021028235084868840e-01
0.000000000000000000e+00,2.402447319144571103e-01
0.000000000000000000e+00,2.326591324140291767e-02
0.000000000000000000e+00,6.058652880542847452e-01
0.000000000000000000e+00,5.100224827439282516e-01
0.000000000000000000e+00,5.319563038033092543e-03
0.000000000000000000e+00,8.236159955127167476e-02
0.000000000000000000e+00,1.669647334225022595e-01
1.000000000000000000e+00,7.278824562827147515e-01
1.000000000000000000e+00,4.156068036884032479e-01
0.000000000000000000e+00,4.016520976174444701e-01
0.000000000000000000e+00,6.624753472907201832e-03
0.000000000000000000e+00,9.543257530999388338e-02
0.000000000000000000e+00,5.094122305414078289e-01
0.000000000000000000e+00,7.072025297706936720e-02
1.000000000000000000e+00,9.999999999999986677e-01
0.000000000000000000e+00,2.854896624690091422e-01
0.000000000000000000e+00,1.257739815106289627e-01
0.000000000000000000e+00,4.262285825830836039e-01
0.000000000000000000e+00,3.951801231344783671e-01
1.000000000000000000e+00,9.976094389984818678e-01
0.000000000000000000e+00,3.148772379022170970e-02
0.000000000000000000e+00,3.182228986861681836e-03
0.000000000000000000e+00,7.076167458638028818e-02
1.000000000000000000e+00,4.312955221992515464e-01
0.000000000000000000e+00,2.448826488303227911e-01
1.000000000000000000e+00,9.357020649102635312e-01
0.000000000000000000e+00,3.402357354940050427e-01
0.000000000000000000e+00,2.036502405487096781e-02
1.000000000000000000e+00,7.312510409546778556e-01
0.000000000000000000e+00,5.546999777308786461e-02
1.000000000000000000e+00,9.990823324490656354e-01
1.000000000000000000e+00,3.986545157144187335e-01
0.000000000000000000e+00,3.667594234700106981e-02
1.000000000000000000e+00,7.592065019907314749e-01
0.000000000000000000e+00,2.806049936849266957e-01
0.000000000000000000e+00,4.071536972765851976e-03
0.000000000000000000e+00,2.674662733548513124e-02
0.000000000000000000e+00,4.179928727250352243e-03
0.000000000000000000e+00,2.378826573632673302e-01
0.000000000000000000e+00,7.376897283520502668e-01
1.000000000000000000e+00,5.208432428325039387e-01
0.000000000000000000e+00,3.898873931288126225e-03
0.000000000000000000e+00,7.745315283524023542e-02
0.000000000000000000e+00,3.592691789095513455e-01
1.000000000000000000e+00,2.017158106866314693e-01
1.000000000000000000e+00,8.248196805761633943e-01
1.000000000000000000e+00,9.991031098260945154e-01
0.000000000000000000e+00,2.253090646294736085e-02
1.000000000000000000e+00,6.662002783621561175e-01
1.000000000000000000e+00,7.833726109167571394e-01
0.000000000000000000e+00,3.672492129279408216e-03
0.000000000000000000e+00,2.473001732054772028e-01
0.000000000000000000e+00,2.061816338335661081e-01
0.000000000000000000e+00,2.958940370059532365e-01
0.000000000000000000e+00,8.132998983446985963e-02
0.000000000000000000e+00,1.784662022346209520e-01
0.000000000000000000e+00,3.682260439162084176e-02
0.000000000000000000e+00,9.862647857215396663e-02
1.000000000000000000e+00,9.382736395821152098e-02
0.000000000000000000e+00,4.079156274741314037e-01
